,class_id,sale_date,holidays,holiday_importance,weekend,length,workday,sale_quantity
4452,735971,2015-07-01,0,0,8,31,23,2425
4453,735971,2015-08-01,0,0,10,31,21,2512
4454,735971,2015-09-01,2,0,8,30,20,2795
4455,735971,2015-10-01,5,3,9,31,17,3811
4456,735971,2015-11-01,0,0,9,30,21,3337
4457,735971,2015-12-01,0,0,8,31,23,2425
4458,735971,2016-01-01,1,0,10,31,20,2571
4459,735971,2016-02-01,5,1,8,29,16,1926
4460,735971,2016-03-01,0,0,8,31,23,2340
4461,735971,2016-04-01,1,0,9,30,20,2150
4462,735971,2016-05-01,1,2,9,31,21,4283
4463,735971,2016-06-01,2,0,8,30,20,3225
4464,735971,2016-07-01,0,0,10,31,21,2941
4465,735971,2016-08-01,0,0,8,31,23,3216
4466,735971,2016-09-01,2,3,8,30,20,3835
4467,735971,2016-10-01,5,3,10,31,16,2512
4468,735971,2016-11-01,0,0,8,30,22,3267
4469,735971,2016-12-01,0,0,9,31,22,3870
4470,735971,2017-01-01,4,1,9,31,18,1523
4471,735971,2017-02-01,2,1,8,28,18,1660
4472,735971,2017-03-01,0,0,8,31,23,4076
4473,735971,2017-04-01,2,0,10,30,18,3595
4474,735971,2017-05-01,3,2,8,31,20,4094
4475,735971,2017-06-01,0,0,8,30,22,3809
4476,735971,2017-07-01,0,0,10,31,21,3698
4477,735971,2017-08-01,0,0,8,31,23,2967
4478,735971,2017-09-01,0,0,9,30,21,2881
4479,735971,2017-10-01,5,3,9,31,17,2012
4480,736094,2016-01-01,1,0,10,31,20,90
4481,736094,2016-02-01,5,1,8,29,16,252
4482,736094,2016-03-01,0,0,8,31,23,270
4483,736094,2016-04-01,1,0,9,30,20,270
4484,736094,2016-05-01,1,2,9,31,21,342
4485,736094,2016-06-01,2,0,8,30,20,234
4486,736094,2016-07-01,0,0,10,31,21,288
4487,736094,2016-08-01,0,0,8,31,23,306
4488,736094,2016-09-01,2,3,8,30,20,297
4489,736094,2016-10-01,5,3,10,31,16,342
4490,736094,2016-11-01,0,0,8,30,22,459
4491,736094,2016-12-01,0,0,9,31,22,675
4492,736094,2017-01-01,4,1,9,31,18,387
4493,736094,2017-02-01,2,1,8,28,18,432
4494,736094,2017-03-01,0,0,8,31,23,315
4495,736094,2017-04-01,2,0,10,30,18,189
4496,736094,2017-05-01,3,2,8,31,20,315
4497,736094,2017-06-01,0,0,8,30,22,252
4498,736094,2017-07-01,0,0,10,31,21,333
4499,736094,2017-08-01,0,0,8,31,23,225
4500,736094,2017-09-01,0,0,9,30,21,252
4501,736094,2017-10-01,5,3,9,31,17,234
4502,739296,2014-07-01,0,0,8,31,23,6
4503,739296,2014-08-01,0,0,10,31,21,234
4504,739296,2014-09-01,1,3,8,30,21,642
4505,739296,2014-10-01,5,3,8,31,18,822
4506,739296,2014-11-01,0,0,10,30,20,762
4507,739296,2014-12-01,0,0,8,31,23,1032
4508,739296,2015-01-01,2,1,9,31,20,1260
4509,739296,2015-02-01,5,1,8,28,15,1134
4510,739296,2015-03-01,0,0,9,31,22,846
4511,739296,2015-04-01,1,0,8,30,21,1026
4512,739296,2015-05-01,1,2,10,31,20,810
4513,739296,2015-06-01,1,0,8,30,21,750
4514,739296,2015-07-01,0,0,8,31,23,744
4515,739296,2015-08-01,0,0,10,31,21,846
4516,739296,2015-09-01,2,0,8,30,20,840
4517,739296,2015-10-01,5,3,9,31,17,1110
4518,739296,2015-11-01,0,0,9,30,21,882
4519,739296,2015-12-01,0,0,8,31,23,1044
4520,739296,2016-01-01,1,0,10,31,20,1266
4521,739296,2016-02-01,5,1,8,29,16,918
4522,739296,2016-03-01,0,0,8,31,23,798
4523,739296,2016-04-01,1,0,9,30,20,396
4524,739296,2016-05-01,1,2,9,31,21,852
4525,739296,2016-06-01,2,0,8,30,20,732
4526,739296,2016-07-01,0,0,10,31,21,972
4527,739296,2016-08-01,0,0,8,31,23,954
4528,739296,2016-09-01,2,3,8,30,20,1380
4529,739296,2016-10-01,5,3,10,31,16,840
4530,739296,2016-11-01,0,0,8,30,22,1314
4531,739296,2016-12-01,0,0,9,31,22,2370
4532,739296,2017-01-01,4,1,9,31,18,1122
4533,739296,2017-02-01,2,1,8,28,18,1182
4534,739296,2017-03-01,0,0,8,31,23,990
4535,739296,2017-04-01,2,0,10,30,18,792
4536,739296,2017-05-01,3,2,8,31,20,834
4537,739296,2017-06-01,0,0,8,30,22,732
4538,739296,2017-07-01,0,0,10,31,21,870
4539,739296,2017-08-01,0,0,8,31,23,588
4540,739296,2017-09-01,0,0,9,30,21,834
4541,739296,2017-10-01,5,3,9,31,17,816
4542,741152,2014-10-01,5,3,8,31,18,21
4543,741152,2014-11-01,0,0,10,30,20,76
4544,741152,2014-12-01,0,0,8,31,23,83
4545,741152,2015-01-01,2,1,9,31,20,366
4546,741152,2015-02-01,5,1,8,28,15,173
4547,741152,2015-03-01,0,0,9,31,22,228
4548,741152,2015-04-01,1,0,8,30,21,159
4549,741152,2015-05-01,1,2,10,31,20,228
4550,741152,2015-06-01,1,0,8,30,21,290
4551,741152,2015-07-01,0,0,8,31,23,215
4552,741152,2015-08-01,0,0,10,31,21,277
4553,741152,2015-09-01,2,0,8,30,20,415
4554,741152,2015-10-01,5,3,9,31,17,387
4555,741152,2015-11-01,0,0,9,30,21,710
4556,741152,2015-12-01,0,0,8,31,23,400
4557,741152,2016-01-01,1,0,10,31,20,731
4558,741152,2016-02-01,5,1,8,29,16,415
4559,741152,2016-03-01,0,0,8,31,23,566
4560,741152,2016-04-01,1,0,9,30,20,469
4561,741152,2016-05-01,1,2,9,31,21,642
4562,741152,2016-06-01,2,0,8,30,20,628
4563,741152,2016-07-01,0,0,10,31,21,456
4564,741152,2016-08-01,0,0,8,31,23,525
4565,741152,2016-09-01,2,3,8,30,20,518
4566,741152,2016-10-01,5,3,10,31,16,801
4567,741152,2016-11-01,0,0,8,30,22,808
4568,741152,2016-12-01,0,0,9,31,22,1118
4569,741152,2017-01-01,4,1,9,31,18,504
4570,741152,2017-02-01,2,1,8,28,18,331
4571,741152,2017-03-01,0,0,8,31,23,621
4572,741152,2017-04-01,2,0,10,30,18,462
4573,741152,2017-05-01,3,2,8,31,20,725
4574,741152,2017-06-01,0,0,8,30,22,579
4575,741152,2017-07-01,0,0,10,31,21,435
4576,741152,2017-08-01,0,0,8,31,23,642
4577,741152,2017-09-01,0,0,9,30,21,670
4578,741152,2017-10-01,5,3,9,31,17,580
4579,743957,2016-09-01,2,3,8,30,20,122
4580,743957,2016-10-01,5,3,10,31,16,608
4581,743957,2016-11-01,0,0,8,30,22,899
4582,743957,2016-12-01,0,0,9,31,22,681
4583,743957,2017-01-01,4,1,9,31,18,389
4584,743957,2017-02-01,2,1,8,28,18,469
4585,743957,2017-03-01,0,0,8,31,23,591
4586,743957,2017-04-01,2,0,10,30,18,421
4587,743957,2017-05-01,3,2,8,31,20,469
4588,743957,2017-06-01,0,0,8,30,22,592
4589,743957,2017-07-01,0,0,10,31,21,648
4590,743957,2017-08-01,0,0,8,31,23,665
4591,743957,2017-09-01,0,0,9,30,21,632
4592,743957,2017-10-01,5,3,9,31,17,681
4593,745137,2012-05-01,1,2,8,31,22,8
4594,745137,2012-06-01,1,0,9,30,20,214
4595,745137,2012-07-01,0,0,9,31,22,352
4596,745137,2012-08-01,0,0,8,31,23,377
4597,745137,2012-09-01,0,0,10,30,20,476
4598,745137,2012-10-01,5,3,8,31,18,689
4599,745137,2012-11-01,0,0,8,30,22,591
4600,745137,2012-12-01,0,0,10,31,21,631
4601,745137,2013-01-01,3,1,8,31,20,714
4602,745137,2013-02-01,5,1,8,28,15,335
4603,745137,2013-03-01,0,0,10,31,21,476
4604,745137,2013-04-01,4,0,8,30,18,655
4605,745137,2013-05-01,1,2,8,31,22,623
4606,745137,2013-06-01,3,0,10,30,17,582
4607,745137,2013-07-01,0,0,8,31,23,566
4608,745137,2013-08-01,0,0,9,31,22,435
4609,745137,2013-09-01,2,0,9,30,19,1197
4610,745137,2013-10-01,5,3,8,31,18,507
4611,745137,2013-11-01,0,0,9,30,21,771
4612,745137,2013-12-01,0,0,9,31,22,623
4613,745137,2014-01-01,2,1,8,31,21,1214
4614,745137,2014-02-01,4,1,8,28,16,672
4615,745137,2014-03-01,0,0,10,31,21,803
4616,745137,2014-04-01,1,0,8,30,21,926
4617,745137,2014-05-01,2,2,9,31,20,934
4618,745137,2014-06-01,1,0,9,30,20,844
4619,745137,2014-07-01,0,0,8,31,23,967
4620,745137,2014-08-01,0,0,10,31,21,975
4621,745137,2014-09-01,1,3,8,30,21,1008
4622,745137,2014-10-01,5,3,8,31,18,1099
4623,745137,2014-11-01,0,0,10,30,20,1008
4624,745137,2014-12-01,0,0,8,31,23,910
4625,745137,2015-01-01,2,1,9,31,20,1853
4626,745137,2015-02-01,5,1,8,28,15,1057
4627,745137,2015-03-01,0,0,9,31,22,926
4628,745137,2015-04-01,1,0,8,30,21,804
4629,745137,2015-05-01,1,2,10,31,20,836
4630,745137,2015-06-01,1,0,8,30,21,655
4631,745137,2015-07-01,0,0,8,31,23,1091
4632,745137,2015-08-01,0,0,10,31,21,983
4633,745137,2015-09-01,2,0,8,30,20,909
4634,745137,2015-10-01,5,3,9,31,17,1082
4635,745137,2015-11-01,0,0,9,30,21,1098
4636,745137,2015-12-01,0,0,8,31,23,817
4637,745137,2016-01-01,1,0,10,31,20,1370
4638,745137,2016-02-01,5,1,8,29,16,794
4639,745137,2016-03-01,0,0,8,31,23,1009
4640,745137,2016-04-01,1,0,9,30,20,689
4641,745137,2016-05-01,1,2,9,31,21,681
4642,745137,2016-06-01,2,0,8,30,20,582
4643,745137,2016-07-01,0,0,10,31,21,868
4644,745137,2016-08-01,0,0,8,31,23,869
4645,745137,2016-09-01,2,3,8,30,20,1238
4646,745137,2016-10-01,5,3,10,31,16,1222
4647,745137,2016-11-01,0,0,8,30,22,1278
4648,745137,2016-12-01,0,0,9,31,22,1673
4649,745137,2017-01-01,4,1,9,31,18,822
4650,745137,2017-02-01,2,1,8,28,18,476
4651,745137,2017-03-01,0,0,8,31,23,590
4652,745137,2017-04-01,2,0,10,30,18,376
4653,745137,2017-05-01,3,2,8,31,20,533
4654,745137,2017-06-01,0,0,8,30,22,646
4655,745137,2017-07-01,0,0,10,31,21,859
4656,745137,2017-08-01,0,0,8,31,23,780
4657,745137,2017-09-01,0,0,9,30,21,911
4658,745137,2017-10-01,5,3,9,31,17,852
4659,750340,2015-07-01,0,0,8,31,23,10
4660,750340,2015-08-01,0,0,10,31,21,19
4661,750340,2015-09-01,2,0,8,30,20,105
4662,750340,2015-10-01,5,3,9,31,17,181
4663,750340,2015-11-01,0,0,9,30,21,200
4664,750340,2015-12-01,0,0,8,31,23,219
4665,750340,2016-01-01,1,0,10,31,20,219
4666,750340,2016-02-01,5,1,8,29,16,133
4667,750340,2016-03-01,0,0,8,31,23,105
4668,750340,2016-04-01,1,0,9,30,20,114
4669,750340,2016-05-01,1,2,9,31,21,133
4670,750340,2016-06-01,2,0,8,30,20,124
4671,750340,2016-07-01,0,0,10,31,21,114
4672,750340,2016-08-01,0,0,8,31,23,143
4673,750340,2016-09-01,2,3,8,30,20,191
4674,750340,2016-10-01,5,3,10,31,16,257
4675,750340,2016-11-01,0,0,8,30,22,238
4676,750340,2016-12-01,0,0,9,31,22,399
4677,750340,2017-01-01,4,1,9,31,18,247
4678,750340,2017-02-01,2,1,8,28,18,124
4679,750340,2017-03-01,0,0,8,31,23,115
4680,750340,2017-04-01,2,0,10,30,18,86
4681,750340,2017-05-01,3,2,8,31,20,153
4682,750340,2017-06-01,0,0,8,30,22,105
4683,750340,2017-07-01,0,0,10,31,21,105
4684,750340,2017-08-01,0,0,8,31,23,10
4685,750340,2017-09-01,0,0,9,30,21,38
4686,750340,2017-10-01,5,3,9,31,17,95
4687,760412,2016-10-01,5,3,10,31,16,7
4688,760412,2016-11-01,0,0,8,30,22,0
4689,760412,2016-12-01,0,0,9,31,22,0
4690,760412,2017-01-01,4,1,9,31,18,0
4691,760412,2017-02-01,2,1,8,28,18,21
4692,760412,2017-03-01,0,0,8,31,23,14
4693,760412,2017-04-01,2,0,10,30,18,40
4694,760412,2017-05-01,3,2,8,31,20,21
4695,760412,2017-06-01,0,0,8,30,22,34
4696,760412,2017-07-01,0,0,10,31,21,59
4697,760412,2017-08-01,0,0,8,31,23,33
4698,760412,2017-09-01,0,0,9,30,21,79
4699,760412,2017-10-01,5,3,9,31,17,66
4700,786351,2012-09-01,0,0,10,30,20,98
4701,786351,2012-10-01,5,3,8,31,18,274
4702,786351,2012-11-01,0,0,8,30,22,307
4703,786351,2012-12-01,0,0,10,31,21,443
4704,786351,2013-01-01,3,1,8,31,20,1002
4705,786351,2013-02-01,5,1,8,28,15,593
4706,786351,2013-03-01,0,0,10,31,21,443
4707,786351,2013-04-01,4,0,8,30,18,411
4708,786351,2013-05-01,1,2,8,31,22,690
4709,786351,2013-06-01,3,0,10,30,17,456
4710,786351,2013-07-01,0,0,8,31,23,560
4711,786351,2013-08-01,0,0,9,31,22,580
4712,786351,2013-09-01,2,0,9,30,19,794
4713,786351,2013-10-01,5,3,8,31,18,489
4714,786351,2013-11-01,0,0,9,30,21,417
4715,786351,2013-12-01,0,0,9,31,22,476
4716,786351,2014-01-01,2,1,8,31,21,1009
4717,786351,2014-02-01,4,1,8,28,16,534
4718,786351,2014-03-01,0,0,10,31,21,391
4719,786351,2014-04-01,1,0,8,30,21,521
4720,786351,2014-05-01,2,2,9,31,20,618
4721,786351,2014-06-01,1,0,9,30,20,502
4722,786351,2014-07-01,0,0,8,31,23,729
4723,786351,2014-08-01,0,0,10,31,21,455
4724,786351,2014-09-01,1,3,8,30,21,970
4725,786351,2014-10-01,5,3,8,31,18,1003
4726,786351,2014-11-01,0,0,10,30,20,671
4727,786351,2014-12-01,0,0,8,31,23,722
4728,786351,2015-01-01,2,1,9,31,20,1229
4729,786351,2015-02-01,5,1,8,28,15,1002
4730,786351,2015-03-01,0,0,9,31,22,573
4731,786351,2015-04-01,1,0,8,30,21,533
4732,786351,2015-05-01,1,2,10,31,20,703
4733,786351,2015-06-01,1,0,8,30,21,632
4734,786351,2015-07-01,0,0,8,31,23,729
4735,786351,2015-08-01,0,0,10,31,21,833
4736,786351,2015-09-01,2,0,8,30,20,840
4737,786351,2015-10-01,5,3,9,31,17,664
4738,786351,2015-11-01,0,0,9,30,21,651
4739,786351,2015-12-01,0,0,8,31,23,716
4740,786351,2016-01-01,1,0,10,31,20,1146
4741,786351,2016-02-01,5,1,8,29,16,585
4742,786351,2016-03-01,0,0,8,31,23,489
4743,786351,2016-04-01,1,0,9,30,20,592
4744,786351,2016-05-01,1,2,9,31,21,494
4745,786351,2016-06-01,2,0,8,30,20,345
4746,786351,2016-07-01,0,0,10,31,21,404
4747,786351,2016-08-01,0,0,8,31,23,521
4748,786351,2016-09-01,2,3,8,30,20,521
4749,786351,2016-10-01,5,3,10,31,16,611
4750,786351,2016-11-01,0,0,8,30,22,657
4751,786351,2016-12-01,0,0,9,31,22,846
4752,786351,2017-01-01,4,1,9,31,18,540
4753,786351,2017-02-01,2,1,8,28,18,287
4754,786351,2017-03-01,0,0,8,31,23,202
4755,786351,2017-04-01,2,0,10,30,18,202
4756,786351,2017-05-01,3,2,8,31,20,144
4757,786351,2017-06-01,0,0,8,30,22,118
4758,786351,2017-07-01,0,0,10,31,21,195
4759,786351,2017-08-01,0,0,8,31,23,234
4760,786351,2017-09-01,0,0,9,30,21,91
4761,786351,2017-10-01,5,3,9,31,17,104
4762,789290,2017-03-01,0,0,8,31,23,31
4763,789290,2017-04-01,2,0,10,30,18,16
4764,789290,2017-05-01,3,2,8,31,20,16
4765,789290,2017-06-01,0,0,8,30,22,23
4766,789290,2017-07-01,0,0,10,31,21,39
4767,789290,2017-08-01,0,0,8,31,23,39
4768,789290,2017-09-01,0,0,9,30,21,69
4769,789290,2017-10-01,5,3,9,31,17,77
4770,810398,2015-08-01,0,0,10,31,21,29
4771,810398,2015-09-01,2,0,8,30,20,58
4772,810398,2015-10-01,5,3,9,31,17,105
4773,810398,2015-11-01,0,0,9,30,21,96
4774,810398,2015-12-01,0,0,8,31,23,162
4775,810398,2016-01-01,1,0,10,31,20,105
4776,810398,2016-02-01,5,1,8,29,16,67
4777,810398,2016-03-01,0,0,8,31,23,96
4778,810398,2016-04-01,1,0,9,30,20,143
4779,810398,2016-05-01,1,2,9,31,21,77
4780,810398,2016-06-01,2,0,8,30,20,39
4781,810398,2016-07-01,0,0,10,31,21,29
4782,810398,2016-08-01,0,0,8,31,23,96
4783,810398,2016-09-01,2,3,8,30,20,76
4784,810398,2016-10-01,5,3,10,31,16,29
4785,810398,2016-11-01,0,0,8,30,22,95
4786,810398,2016-12-01,0,0,9,31,22,266
4787,810398,2017-01-01,4,1,9,31,18,48
4788,810398,2017-02-01,2,1,8,28,18,38
4789,810398,2017-03-01,0,0,8,31,23,39
4790,810398,2017-04-01,2,0,10,30,18,48
4791,810398,2017-05-01,3,2,8,31,20,38
4792,810398,2017-06-01,0,0,8,30,22,29
4793,810398,2017-07-01,0,0,10,31,21,67
4794,810398,2017-08-01,0,0,8,31,23,29
4795,810398,2017-09-01,0,0,9,30,21,48
4796,810398,2017-10-01,5,3,9,31,17,114
4797,815230,2017-01-01,4,1,9,31,18,30
4798,815230,2017-02-01,2,1,8,28,18,79
4799,815230,2017-03-01,0,0,8,31,23,158
4800,815230,2017-04-01,2,0,10,30,18,168
4801,815230,2017-05-01,3,2,8,31,20,198
4802,815230,2017-06-01,0,0,8,30,22,159
4803,815230,2017-07-01,0,0,10,31,21,178
4804,815230,2017-08-01,0,0,8,31,23,169
4805,815230,2017-09-01,0,0,9,30,21,198
4806,815230,2017-10-01,5,3,9,31,17,168
4807,819061,2012-01-01,7,1,9,31,15,640
4808,819061,2012-02-01,0,0,8,29,21,430
4809,819061,2012-03-01,0,0,9,31,22,351
4810,819061,2012-04-01,4,2,9,30,17,414
4811,819061,2012-05-01,1,2,8,31,22,421
4812,819061,2012-06-01,1,0,9,30,20,360
4813,819061,2012-07-01,0,0,9,31,22,437
4814,819061,2012-08-01,0,0,8,31,23,523
4815,819061,2012-09-01,0,0,10,30,20,547
4816,819061,2012-10-01,5,3,8,31,18,719
4817,819061,2012-11-01,0,0,8,30,22,562
4818,819061,2012-12-01,0,0,10,31,21,819
4819,819061,2013-01-01,3,1,8,31,20,741
4820,819061,2013-02-01,5,1,8,28,15,531
4821,819061,2013-03-01,0,0,10,31,21,460
4822,819061,2013-04-01,4,0,8,30,18,468
4823,819061,2013-05-01,1,2,8,31,22,608
4824,819061,2013-06-01,3,0,10,30,17,437
4825,819061,2013-07-01,0,0,8,31,23,491
4826,819061,2013-08-01,0,0,9,31,22,444
4827,819061,2013-09-01,2,0,9,30,19,648
4828,819061,2013-10-01,5,3,8,31,18,546
4829,819061,2013-11-01,0,0,9,30,21,562
4830,819061,2013-12-01,0,0,9,31,22,601
4831,819061,2014-01-01,2,1,8,31,21,1077
4832,819061,2014-02-01,4,1,8,28,16,554
4833,819061,2014-03-01,0,0,10,31,21,617
4834,819061,2014-04-01,1,0,8,30,21,492
4835,819061,2014-05-01,2,2,9,31,20,469
4836,819061,2014-06-01,1,0,9,30,20,382
4837,819061,2014-07-01,0,0,8,31,23,468
4838,819061,2014-08-01,0,0,10,31,21,359
4839,819061,2014-09-01,1,3,8,30,21,546
4840,819061,2014-10-01,5,3,8,31,18,632
4841,819061,2014-11-01,0,0,10,30,20,749
4842,819061,2014-12-01,0,0,8,31,23,624
4843,819061,2015-01-01,2,1,9,31,20,1178
4844,819061,2015-02-01,5,1,8,28,15,921
4845,819061,2015-03-01,0,0,9,31,22,852
4846,819061,2015-04-01,1,0,8,30,21,646
4847,819061,2015-05-01,1,2,10,31,20,468
4848,819061,2015-06-01,1,0,8,30,21,600
4849,819061,2015-07-01,0,0,8,31,23,547
4850,819061,2015-08-01,0,0,10,31,21,632
4851,819061,2015-09-01,2,0,8,30,20,1334
4852,819061,2015-10-01,5,3,9,31,17,2910
4853,819061,2015-11-01,0,0,9,30,21,1296
4854,819061,2015-12-01,0,0,8,31,23,3284
4855,819061,2016-01-01,1,0,10,31,20,1888
4856,819061,2016-02-01,5,1,8,29,16,1794
4857,819061,2016-03-01,0,0,8,31,23,812
4858,819061,2016-04-01,1,0,9,30,20,226
4859,819061,2016-05-01,1,2,9,31,21,718
4860,819061,2016-06-01,2,0,8,30,20,936
4861,819061,2016-07-01,0,0,10,31,21,258
4862,819061,2016-08-01,0,0,8,31,23,413
4863,819061,2016-09-01,2,3,8,30,20,429
4864,819061,2016-10-01,5,3,10,31,16,553
4865,819061,2016-11-01,0,0,8,30,22,562
4866,819061,2016-12-01,0,0,9,31,22,1014
4867,819061,2017-01-01,4,1,9,31,18,608
4868,819061,2017-02-01,2,1,8,28,18,375
4869,819061,2017-03-01,0,0,8,31,23,304
4870,819061,2017-04-01,2,0,10,30,18,140
4871,819061,2017-05-01,3,2,8,31,20,281
4872,819061,2017-06-01,0,0,8,30,22,219
4873,819061,2017-07-01,0,0,10,31,21,312
4874,819061,2017-08-01,0,0,8,31,23,148
4875,819061,2017-09-01,0,0,9,30,21,172
4876,819061,2017-10-01,5,3,9,31,17,94
4877,842246,2017-06-01,0,0,8,30,22,19
4878,842246,2017-07-01,0,0,10,31,21,260
4879,842246,2017-08-01,0,0,8,31,23,167
4880,842246,2017-09-01,0,0,9,30,21,205
4881,842246,2017-10-01,5,3,9,31,17,121
4882,851857,2016-04-01,1,0,9,30,20,20
4883,851857,2016-05-01,1,2,9,31,21,78
4884,851857,2016-06-01,2,0,8,30,20,137
4885,851857,2016-07-01,0,0,10,31,21,147
4886,851857,2016-08-01,0,0,8,31,23,176
4887,851857,2016-09-01,2,3,8,30,20,225
4888,851857,2016-10-01,5,3,10,31,16,206
4889,851857,2016-11-01,0,0,8,30,22,275
4890,851857,2016-12-01,0,0,9,31,22,304
4891,851857,2017-01-01,4,1,9,31,18,254
4892,851857,2017-02-01,2,1,8,28,18,98
4893,851857,2017-03-01,0,0,8,31,23,187
4894,851857,2017-04-01,2,0,10,30,18,138
4895,851857,2017-05-01,3,2,8,31,20,137
4896,851857,2017-06-01,0,0,8,30,22,186
4897,851857,2017-07-01,0,0,10,31,21,196
4898,851857,2017-08-01,0,0,8,31,23,225
4899,851857,2017-09-01,0,0,9,30,21,255
4900,851857,2017-10-01,5,3,9,31,17,157
4901,854079,2013-07-01,0,0,8,31,23,121
4902,854079,2013-08-01,0,0,9,31,22,308
4903,854079,2013-09-01,2,0,9,30,19,340
4904,854079,2013-10-01,5,3,8,31,18,397
4905,854079,2013-11-01,0,0,9,30,21,373
4906,854079,2013-12-01,0,0,9,31,22,357
4907,854079,2014-01-01,2,1,8,31,21,729
4908,854079,2014-02-01,4,1,8,28,16,422
4909,854079,2014-03-01,0,0,10,31,21,357
4910,854079,2014-04-01,1,0,8,30,21,332
4911,854079,2014-05-01,2,2,9,31,20,364
4912,854079,2014-06-01,1,0,9,30,20,292
4913,854079,2014-07-01,0,0,8,31,23,315
4914,854079,2014-08-01,0,0,10,31,21,349
4915,854079,2014-09-01,1,3,8,30,21,437
4916,854079,2014-10-01,5,3,8,31,18,284
4917,854079,2014-11-01,0,0,10,30,20,341
4918,854079,2014-12-01,0,0,8,31,23,430
4919,854079,2015-01-01,2,1,9,31,20,721
4920,854079,2015-02-01,5,1,8,28,15,477
4921,854079,2015-03-01,0,0,9,31,22,340
4922,854079,2015-04-01,1,0,8,30,21,300
4923,854079,2015-05-01,1,2,10,31,20,275
4924,854079,2015-06-01,1,0,8,30,21,194
4925,854079,2015-07-01,0,0,8,31,23,203
4926,854079,2015-08-01,0,0,10,31,21,211
4927,854079,2015-09-01,2,0,8,30,20,341
4928,854079,2015-10-01,5,3,9,31,17,275
4929,854079,2015-11-01,0,0,9,30,21,202
4930,854079,2015-12-01,0,0,8,31,23,243
4931,854079,2016-01-01,1,0,10,31,20,421
4932,854079,2016-02-01,5,1,8,29,16,210
4933,854079,2016-03-01,0,0,8,31,23,170
4934,854079,2016-04-01,1,0,9,30,20,268
4935,854079,2016-05-01,1,2,9,31,21,138
4936,854079,2016-06-01,2,0,8,30,20,178
4937,854079,2016-07-01,0,0,10,31,21,195
4938,854079,2016-08-01,0,0,8,31,23,162
4939,854079,2016-09-01,2,3,8,30,20,170
4940,854079,2016-10-01,5,3,10,31,16,154
4941,854079,2016-11-01,0,0,8,30,22,292
4942,854079,2016-12-01,0,0,9,31,22,252
4943,854079,2017-01-01,4,1,9,31,18,299
4944,854079,2017-02-01,2,1,8,28,18,170
4945,854079,2017-03-01,0,0,8,31,23,137
4946,854079,2017-04-01,2,0,10,30,18,97
4947,854079,2017-05-01,3,2,8,31,20,113
4948,854079,2017-06-01,0,0,8,30,22,138
4949,854079,2017-07-01,0,0,10,31,21,113
4950,854079,2017-08-01,0,0,8,31,23,162
4951,854079,2017-09-01,0,0,9,30,21,356
4952,854079,2017-10-01,5,3,9,31,17,162
4953,854548,2017-03-01,0,0,8,31,23,19
4954,854548,2017-04-01,2,0,10,30,18,77
4955,854548,2017-05-01,3,2,8,31,20,128
4956,854548,2017-06-01,0,0,8,30,22,115
4957,854548,2017-07-01,0,0,10,31,21,64
4958,854548,2017-08-01,0,0,8,31,23,128
4959,854548,2017-09-01,0,0,9,30,21,108
4960,854548,2017-10-01,5,3,9,31,17,122
4961,861459,2017-03-01,0,0,8,31,23,162
4962,861459,2017-04-01,2,0,10,30,18,200
4963,861459,2017-05-01,3,2,8,31,20,214
4964,861459,2017-06-01,0,0,8,30,22,200
4965,861459,2017-07-01,0,0,10,31,21,207
4966,861459,2017-08-01,0,0,8,31,23,208
4967,861459,2017-09-01,0,0,9,30,21,229
4968,861459,2017-10-01,5,3,9,31,17,252
4969,871642,2013-05-01,1,2,8,31,22,49
4970,871642,2013-06-01,3,0,10,30,17,69
4971,871642,2013-07-01,0,0,8,31,23,74
4972,871642,2013-08-01,0,0,9,31,22,155
4973,871642,2013-09-01,2,0,9,30,19,180
4974,871642,2013-10-01,5,3,8,31,18,241
4975,871642,2013-11-01,0,0,9,30,21,136
4976,871642,2013-12-01,0,0,9,31,22,123
4977,871642,2014-01-01,2,1,8,31,21,173
4978,871642,2014-02-01,4,1,8,28,16,136
4979,871642,2014-03-01,0,0,10,31,21,149
4980,871642,2014-04-01,1,0,8,30,21,223
4981,871642,2014-05-01,2,2,9,31,20,192
4982,871642,2014-06-01,1,0,9,30,20,167
4983,871642,2014-07-01,0,0,8,31,23,136
4984,871642,2014-08-01,0,0,10,31,21,193
4985,871642,2014-09-01,1,3,8,30,21,186
4986,871642,2014-10-01,5,3,8,31,18,192
4987,871642,2014-11-01,0,0,10,30,20,223
4988,871642,2014-12-01,0,0,8,31,23,173
4989,871642,2015-01-01,2,1,9,31,20,279
4990,871642,2015-02-01,5,1,8,28,15,204
4991,871642,2015-03-01,0,0,9,31,22,180
4992,871642,2015-04-01,1,0,8,30,21,224
4993,871642,2015-05-01,1,2,10,31,20,254
4994,871642,2015-06-01,1,0,8,30,21,211
4995,871642,2015-07-01,0,0,8,31,23,199
4996,871642,2015-08-01,0,0,10,31,21,180
4997,871642,2015-09-01,2,0,8,30,20,204
4998,871642,2015-10-01,5,3,9,31,17,224
4999,871642,2015-11-01,0,0,9,30,21,298
5000,871642,2015-12-01,0,0,8,31,23,242
5001,871642,2016-01-01,1,0,10,31,20,229
5002,871642,2016-02-01,5,1,8,29,16,143
5003,871642,2016-03-01,0,0,8,31,23,223
5004,871642,2016-04-01,1,0,9,30,20,235
5005,871642,2016-05-01,1,2,9,31,21,180
5006,871642,2016-06-01,2,0,8,30,20,117
